"fnessays";"content"
"data9_1_06.txt";"Schritte bei der anforderunganalyse anforderungsspezifikation: die anforderungen sollen hier so gut und so exakt wie möglich beschrieben werden. repräsentation: vorstellung der ergebnisse auf verschiedene arten. verwendung unterschiedlicher modelle (verschiedene Sichten) um die anforderungen besser zu veranschaulichen. verhandlung: da unterschiedliche personen unterschiedliches wissen, anforderungen an das system, erwartungen und ansichten haben soll eine lösung gefunden werden, die von allen akzeptiert wird dies geschieht zum beispiel durch interviews weiters anforderungsdefinition"
"data9_1_07.txt";"anforderunganalyse (anforderungsspezifikation) planungsphase -> lastenheft beschreibung repräsentation verhandlung"
"data9_1_08.txt";"geschäftsprozess ermitteln - wie ist der stand der dinge requirements engineering -> systemanforderung festlegen -> soll widerspruchsfrei und eindeutig sein system-sezifiaktion implementierung: erstellung des systems test: test des systems -> fehlererkennung und ausbesserungsphase chain management: einführung des systems in reale bedingungen und test in folgendem betrieb"
"data9_1_09.txt";"sehen ob es alternativen gibt ist es ein risiko ist es personell machbar ist es durchführbar kosten / zeit anforderungsanalyse -> requirements engineering ergebnis = spezifikation (pflichtenheft) in planungsphase lastenheft welches in der definitionsphase zum pflichtenheft wird. spezifikation soll fehler- und widerspruchs- frei sein, grundlage für systementwicklung"
"data9_1_10.txt";"anforderungsdefinition: verbale beschreibung der basisanforderungen anforderungskontext anforderungsmodell"
"data9_1_11.txt";"systematische vollständige erfassung aller anforderungen in dem kontext in dem sie anfällt -> ohne kontext sinnlos strukturieren spezifizieren repräsentieren -> darstellung (grafisch text) probleme: unterschiedlicher wissensstand und prioritäten der mitarbeiter unterschiedlich -> verhandlung notwendig"
"data9_1_12.txt";"anforderungsanalyse. gewinnung und aufzeichnung der anforderungen an ein zu erstellendes system festsetzung der organisatorischen anforderungen marktübersicht einholen - vorauswahl - bewertung - vertragsverhandlungen"
"data9_1_13.txt";"zuerst müssen die ziele der entwicklung definiert sein, um feststellen zu können welche komponenten das softwaresystem benötigen wird. dabei wird zum beispiel der geschäftsprozess (beziehungsweise die prozesse) in der personalverwaltung analysiert. danach kann man ermitteln welche module benötigt werden."
"data9_1_14.txt";"spezifikation ist die abbildung von anforderungen unter jeweils aktuellen datenbestand. präsentation, spezifikation wird kommuniziert. es wird durch mittel formate (text, graphisch) oder unformate mittel präsentiert. verhandlung beschreibung der unterschiedlichen sichten auf der selben betrachtungsebene zur kommunikation. verhandlung: verschiedene ansicht an personen verschiedene ansichten an teilfragen ziel ist zur erstellung eine der alle beteiligten verstanden und gut verstehbare systementwicklung."
"data9_2_15.txt";"schritte anforderungsanalyse spezifikation: anforderungen müssen klar definiert werden repräsentation: spezifikation muss kommuniziert werden verhandlung: verhandlung -> unterschiedliche personen haben unterschiedliche ansichten und vorwissen ziel verhandlung: einheitliche klare anforderung definieren die für alle beteiligten akzeptiert und verstanden werden."
"data9_2_16.txt";"vollständige gewinnung und aufzeichnung der anforderungen an ein zu entwickelndes system -> anforderungsspezifikation: sollte fehler- / widerspruchsfrei, verständlich und grundlage für das zu entwickelnde system sein, im laufe der entwicklung sollte aus unvollständigen beschreibungen eine konsistente, korrekte, vollständige spezifikation erstellt werden präsentation: kommunikation der spezifikation durch formale (grafik, modelle) oder informale (text) beschreibungsmittel verhandlung: verschiedene personen haben unterschiedliche ansichten an ein system -> unterschiedliche interessen -> unterschiedliche grade der übereinstimmung -> spezifikation sollte von allen akzeptiert sein"
"data9_2_17.txt";"requirement engineering - anforderungsanalyse es wird versucht alle relevanten anforderungen an ein is-system zu gewinnen und aufzuzeichnen. die aufzeichnung all dieser anforderungen führt zur anforderungsspezifikation. ziel ist verständlich und widerspruchsfrei dabei ist es wichtig spezifikationen aufzuzeichnen, und zwar alle anforderungen mit dem jetzigen stand des wissens präsentieren diese daten müssen auch repräsentiert werden daher verbale und grafische aufzeichnung verhandlung wird mit unterschiedlichen beteiligten besprochen -> management-ebene mitarbeiter und anwender programmierer - entwickler"
"data9_2_18.txt";"spezifikation: konkrete abbildung der anforderung gemäß jeweils aktuellen kenntnisständen repräsentation: spezifikation muss kommuniziert werden; formelle oder informelle beschreibungsmittel verhandlung: unterschiedlich beteiligte personen bezogen auf vorwissen und interesse"
"data9_3_19.txt";"anforderungsanalyse beinhaltet die aufzeichnung der geschäftsprozesse; sollte möglichst genau sein, fehlerfrei, widerspruchsfrei; außerdem verständlich; beinhaltet im wesentlichen die an das system gestellten anforderungen; -> was soll das system können. ergebnis der anforderungsanalyse = anforderungsspezifikation wichtig: kommunikation, präsentation"
"data9_3_20.txt";"in der ersten planungsphase wird ein lastenheft erstellt dieses lastenheft soll die wesentlichsten fachlichen anforderungen enthalten wie die wesentlichsten systemeigenschaften. das lastenheft hat einen sehr hohen abstraktionsgrad und wird deshalb in der definitionsphase zum pflichtenheft verfeinert. das ergebnis des requirement engineering ist die anforderungsspezifikation, die widerspruchs- und fehlerfrei, klar und präzise sowie verständlich sein soll. sie ist basis für die weitere systementwicklung. wichtig ist dass ein konsens aller beteiligten gefunden wird und dass jedem klar  ist, worum es geht es gibt verschiedene sichten. daten soll zum beispiel mit EP-modell funktionen zum beispiel mit klassendiagramm dynamik zum beispiel mit ??? dargestellt werden"
"data9_3_21.txt";"ein wichtiger schritt ist die spezifikation von anforderungen. zunächst enthält diese spezifikation noch die basisanforderungen und wird später schritt für schritt verfeinert. der nächste schritt ist die präsentation, die textuell und grpahisch erfolgt und mittels unterschiedlicher modelle dargestellt wird. außerdem müssen verhandlungen geführt werden, da die beteiligten meistens unterschiedliche interessen und wissen haben. das ergebnis der anforderungsanalyse ist die anforderungsspezifikation, die vollständig, verständlich und fehlerfrei sein soll."
"data9_3_22.txt";"die anforderungsanalyse hat die aufgabe, die anforderungen an ein system zu gewinnen und zu analysieren. das ergebnis sind anforderungsspezifikationen durch die das genaue anforderungsprofil an ein system beschrieben wird. diese spezifikationen müssen repräsentiert werden. hierbei helfen formale und informale methoden, zum beispiel graphiken und texte. da bei einer is-entwicklung mehrere personen mit unterschiedlichen interessen und prioritäten beteiligt sind, muß in einem dritten schritt über die anforderungsspezifikationen verhandelt werden, mit dem ziel ein für alle personen akzeptables ergebnis zu erreichen."
"data9_3_23.txt";"beim re (= requirement engineering), das gleich nach der planungsphase stattfindet, werden die anforderungen an das zu erstellende is gestellt. es stehen hierfür drei modelle zur verfügung: zielmodell (-> managerebene) -> was ist / sind ziele / subziele des is szenariomodelle (-> abbildung aller möglichen geschäftsvorfälle) lösungsmodell (für programmierer) ziel ist eine möglichst widerspruchsfreie aufgabenmodelle: regulierungsspezifikation"
"data9_3_24.txt";"die hauptaufgaben bei der anforderungsanalyse sind: spezifizieren: man erstellt die spezifikation der aktuelle wissensstand repräsentieren: man kommuniziert die spezifikation verhandeln: man geht sicher, daß alle beteiligten damit einverstanden sind; probleme: da unterschiedlicher wissensstand, unterschiedliche interessen"
"data9_3_25.txt";"anforderungsdefinition anforderungsdefinition - es sollen die anforderungen definiert werden - was soll das system machen können. anforderungsspezifikation anforderungsspezifikation - formale notation der anforderungen unter berücksichtigung verschiedener sichten möglichst genau, verständlich. softwarespezifikation software spezifikation"
"data9_3_26.txt";"requirements engineering -> gewinnung und aufzeichnung der anforderungen an ein zu erstellendes syste ergebnis: anforderungsspezifikation ziel: fehler- und widerspruchsfrei voraussetzung für systemgestaltung fehler- und widerspruchsfreie darstellung der anforderungen enthält mehrere anforderungsmodelle zielmodell szenario anforderungsmodell zuerst definition schritt 1: spezifikation korrekte abbildung des gesamtsystems von anfangs unvollständige beschreibung zu vollständigen, korrekten spezifikation schritt 2: kommunikation spezifikation muß kommuniziert werden möglichkeit der darstellung durch formale und informale beschreibungsmittel darstellung unterschiedlicher sichten schritt 3: verhandlung unterschiedlich beteiligte personen haben unterschiedliche ansichten und unterschiedlichen grad der übereinstimmung ziel: erstellen einer von allen benutzern akzeptierten, gut verständlichen systemspezifikation subprozesse: anforderungsdefinition anforderungsspezifikation software-spezifikation "
"data9_3_27.txt";"1. definition 2. spezifizierung 3. repräsentierung / präsentation 4. verhandlung endergebnis: lastenheft => detaillierter ist pflichtenheft"
"data9_3_28.txt";"Anforderunganalyse: 1. was wird vom system erwartet planungsphase -> lastenheft ist das was erwartet wird möglich (technisch) in definitionsphase -> pflichtenheft finanziell möglich welche alternativen gibt es, um das geforderte zu erstellen 2. verständliche, widerspruchsfreie und fehlerfreie definition der anforderungen ergebnis anforderungsspezifikation anforderungsdefintion anforderungsspezifikation"
"data9_3_29.txt";"anforderungsdefinition: aufnahme der anforderungen (lückenlos und verständlich) ergebnis: lastenheft anforderungsspezifikation: genaue spezifizierung der anforderungen ergebnis: pflichtenheft anforderungspräsentation"
"data9_3_30.txt";"anforderungsanalyse: spezifikation, repräsenation ermittlung aller anforderungen gewinnung und aufzeichnung aller anforderungen anofrderungsspezifikationen -> ziel möglichst fehler- und widerspruchsfrei, verständlich anforderungsdefinition in funktionale und qualitätsanforderungen"
"data9_3_31.txt";"anforderungsgewinnung (kontext, umwelt, vorgaben), hauptaufgaben: definition, repräsentation, verhandlung subprozesse: anforderungsdefinition anforderungsspezifikation softwarespezifikation typen: primäre anforderungen abgeleitete anforderungen es gibt obligatorische anforderungen, anleitungen und informationen"
"data9_4_32.txt";"anforderungsdefinition(-gewinnung) daten der anforderungen müssen gewonnen werden, zunächst verbal formuliert anforderungsspezifikation - formalere darstellung der anforderungen; verständlich systemspezifikation - modelle zur darstelung der anforderungen zielmodell, szenario, lösungsmodell zur darstellung auf verschiedenen ebenen subprozesse spezifikation - anforderung muss anhand der jeweiligen kenntnisse dargestellt werden repräsentation - anforderung muss kommuniziert werden können verhandlung - alle beteiligten müssen zu einem gemeinsamen anforderungsziel kommen"
"data9_4_33.txt";"zunächst erfolgt die anforderungsdefinition: darunter versteht man eine eher noch verbal oder nicht sehr konkret formulierte aufstellung aller anforderungen, die das unternehmen hat. ziel ist es eine möglichst umfangreiche anforderungsliste vorzufinden, damit dann mit der anofrderungsspezifikation begonnen werden kann. in der definitionsphase wird das lastenheft erstellt worin man die zielbestimmungen, produkteinsatz, -funktionen, -leistungen-, übersicht, -umfeld, qualitsätsanforderungen und ergänzungen finden kann. in der anforderungsspezifikationsphase werden die anforderungen genauer ausformuliert, da sollten sie schon fehlerfrei, widerspruchsfrei sein. das lastenheft wird in dieser phase zum pflichtenheft ausgebaut und verfeinert. die letzt phase ist die software-spezifikation. da sollten die anforderungen schon so genau formuliert sein, dass eine entwicklung (programmierung) durchgeführt werden kann."
"data9_4_34.txt";"anforderungsanalyse: 1, anforderungsdefinition durch befragung der betroffenen stellen, studium von unterlagen, interviews, etc. 2, anforderungsspezifikation, diese sollte richtig, vollständig, widerspruchsfrei und mit allen betroffenen stellen abgeklärt sein, das heißt alle sind mit der textuellen formulierung einverstanden. 3, zuletzt darstellung in mehr formalisierter form für den nächsten schritt der modellierung"
"data9_4_37.txt";"anforderungsanalyse -> requirement engineering 1. schritt = anforderungsdefinition 2. schritt = anforderungsspezifikation - formalere, genauere anforderungen 3. schritt = softwarespezifikation - anforderungen an design und implementierung in der anforderunganalyse geht es um eine möglichst vollständige auflistung der aller anforderungen ergebnis = anforderungsspezifikation detaillierte vollständige formale beschreibung aller anforderungen das lastenheft = erster entwurf der planungsphase und wird in der definitionsphase zum pflichtenheft verfeinert. überlegungen bezüglich art der anforderungen funktionale (welche funktionen) qualitätsanforderungen (wartung, bedienbarkeit) sonstige (zeit, budget)"
